date,JPM,META,NVDA,TSLA
2022-02-15,138.7943572998047,219.076171875,26.411563873291016,307.4766540527344
2022-02-16,139.0455322265625,214.6549835205078,26.42751121520996,307.7966613769531
2022-02-17,135.8429718017578,205.90185546875,24.429821014404297,292.1166687011719
2022-02-18,136.4799041748047,204.36537170410156,23.567546844482422,285.6600036621094
2022-02-22,136.23770141601562,200.32089233398438,23.31633949279785,273.84332275390625
2022-02-23,133.385009765625,196.72247314453125,22.316495895385742,254.67999267578125
2022-02-24,129.67115783691406,205.79281616210938,23.6732120513916,266.92333984375
2022-02-25,132.7391357421875,208.64773559570312,24.080923080444336,269.9566650390625
2022-02-28,127.2042236328125,209.19293212890625,24.308208465576172,290.1433410644531
2022-03-01,122.4049301147461,201.71859741210938,23.40306854248047,288.1233215332031
2022-03-02,124.9436264038086,206.29837036132812,24.147838592529297,293.2966613769531
2022-03-03,124.05549621582031,201.20310974121094,23.643348693847656,279.7633361816406
2022-03-04,120.56593322753906,198.31845092773438,22.8676700592041,279.42999267578125
2022-03-07,115.9101333618164,185.8380584716797,21.288387298583984,268.1933288574219
2022-03-08,115.09381866455078,188.63348388671875,21.449899673461914,274.79998779296875
2022-03-09,119.70475006103516,196.77203369140625,22.945432662963867,286.3233337402344
2022-03-10,118.2873764038086,193.5106964111328,22.590496063232422,279.4333190917969
2022-03-11,115.62308502197266,185.976806640625,22.03415298461914,265.1166687011719
2022-03-14,116.77132415771484,185.00537109375,21.26645278930664,255.4566650390625
2022-03-15,118.84355163574219,190.35833740234375,22.904556274414062,267.2966613769531
2022-03-16,124.15420532226562,201.8573760986328,24.42302131652832,280.07666015625
2022-03-17,125.72406005859375,206.03073120117188,24.692216873168945,290.5333251953125
2022-03-18,125.67920684814453,214.60543823242188,26.37418556213379,301.7966613769531
2022-03-21,125.27554321289062,209.64894104003906,26.654356002807617,307.0533447265625
2022-03-22,127.93983459472656,214.7640838623047,26.444974899291992,331.32666015625
2022-03-23,125.39215087890625,211.60182189941406,25.557628631591797,333.03668212890625
2022-03-24,126.2084732055664,217.6586456298828,28.066131591796875,337.97332763671875
2022-03-25,127.31185913085938,219.8890380859375,27.609495162963867,336.8800048828125
2022-03-28,126.36995697021484,221.6436309814453,28.134923934936523,363.9466552734375
2022-03-29,126.64801025390625,227.8590545654297,28.57062530517578,366.5233459472656
2022-03-30,126.07391357421875,225.8665313720703,27.607501983642578,364.663330078125
2022-03-31,122.288330078125,220.42433166503906,27.2047061920166,359.20001220703125
2022-04-01,121.38227844238281,222.8926544189453,26.632415771484375,361.5299987792969
2022-04-04,121.92049407958984,231.85398864746094,27.278484344482422,381.8166809082031
2022-04-05,120.50166320800781,229.82180786132812,25.853740692138672,363.7533264160156
2022-04-06,118.82977294921875,221.35614013671875,24.334285736083984,348.586669921875
2022-04-07,118.46831512451172,221.00918579101562,24.135875701904297,352.4200134277344
2022-04-08,120.63722229003906,220.3945770263672,23.050119400024414,341.8299865722656
2022-04-11,120.19441223144531,214.57571411132812,21.851707458496094,325.30999755859375
2022-04-12,118.87498474121094,212.27589416503906,21.439929962158203,328.98333740234375
2022-04-13,115.04319763183594,213.1184844970703,22.1368465423584,340.7900085449219
2022-04-14,113.9768295288086,208.35037231445312,21.194664001464844,328.3333435058594
2022-04-18,116.09153747558594,208.9352264404297,21.71809959411621,334.7633361816406
2022-04-19,118.49542999267578,215.41830444335938,22.131860733032227,342.7166748046875
2022-04-20,118.91111755371094,198.67530822753906,21.417997360229492,325.73333740234375
2022-04-21,117.98932647705078,186.43283081054688,20.12287139892578,336.260009765625
2022-04-22,114.60039520263672,182.50729370117188,19.456859588623047,335.01666259765625
2022-04-25,114.5642318725586,185.3622589111328,19.842708587646484,332.67333984375
2022-04-26,111.17530059814453,179.37478637695312,18.732023239135742,292.1400146484375
2022-04-27,109.7293472290039,173.42703247070312,18.360137939453125,293.836669921875
2022-04-28,111.46448516845703,203.93910217285156,19.723060607910156,292.5033264160156
2022-04-29,107.8676986694336,198.7248992919922,18.491744995117188,290.2533264160156
2022-05-02,108.8527603149414,209.29208374023438,19.474803924560547,300.9800109863281
2022-05-03,111.18433380126953,210.18426513671875,19.54360008239746,303.0833435058594
2022-05-04,114.86248016357422,221.4652099609375,20.273418426513672,317.5400085449219
2022-05-05,111.98865509033203,206.4669189453125,18.787857055664062,291.09332275390625
2022-05-06,111.8078842163086,201.9961700439453,18.619359970092773,288.54998779296875
2022-05-09,110.12699127197266,194.50196838378906,16.899499893188477,262.3699951171875
2022-05-10,107.44295501708984,195.92941284179688,17.542577743530273,266.67999267578125
2022-05-11,106.7651596069336,187.09701538085938,16.580453872680664,244.6666717529297
2022-05-12,106.6748046875,189.5752410888672,16.12681007385254,242.6666717529297
2022-05-13,107.62369537353516,196.8909912109375,17.653247833251953,256.5299987792969
2022-05-16,106.87362670898438,198.2986297607422,17.21255874633789,241.4566650390625
2022-05-17,110.41617584228516,200.85617065429688,18.12284278869629,253.8699951171875
2022-05-18,108.52740478515625,190.56655883789062,16.887535095214844,236.60333251953125
2022-05-19,106.91879272460938,189.62477111816406,17.072982788085938,236.47332763671875
2022-05-20,106.04216766357422,191.85520935058594,16.644264221191406,221.3000030517578
2022-05-23,112.6031723022461,194.52178955078125,16.847654342651367,224.96665954589844
2022-05-24,114.19371795654297,179.70193481445312,16.10586929321289,209.3866729736328
2022-05-25,114.9889907836914,182.22975158691406,16.92442512512207,219.60000610351562
2022-05-26,116.97715759277344,189.9618682861328,17.79781723022461,235.91000366210938
2022-05-27,118.63098907470703,193.43138122558594,18.754955291748047,253.2100067138672
2022-05-31,119.49853515625,191.95433044433594,18.61636734008789,252.75332641601562
2022-06-01,117.40190887451172,186.99786376953125,18.26541519165039,246.7899932861328
2022-06-02,119.29068756103516,197.12890625,19.533620834350586,258.3333435058594
2022-06-03,117.62784576416016,189.11924743652344,18.664228439331055,234.51666259765625
2022-06-06,117.2392349243164,192.55902099609375,18.73002815246582,238.27999877929688
2022-06-07,117.54651641845703,193.94683837890625,18.869609832763672,238.8866729736328
2022-06-08,115.67583465576172,194.92822265625,18.596370697021484,241.86666870117188
2022-06-09,113.24481964111328,182.3982391357422,17.998035430908203,239.7066650390625
2022-06-10,108.03942108154297,174.04164123535156,16.927005767822266,232.22999572753906
2022-06-13,104.82218170166016,162.83009338378906,15.603680610656738,215.73666381835938
2022-06-14,103.0780029296875,162.30470275878906,15.792156219482422,220.88999938964844
2022-06-15,104.29801177978516,167.87582397460938,16.481239318847656,233.0
2022-06-16,102.50865936279297,159.46961975097656,15.557809829711914,213.10000610351562
2022-06-17,102.14716339111328,162.3146209716797,15.836034774780273,216.75999450683594
2022-06-21,104.67757415771484,155.68287658691406,16.52013397216797,237.0366668701172
2022-06-22,104.09015655517578,154.49331665039062,16.314706802368164,236.086669921875
2022-06-23,102.95146942138672,157.3680419921875,16.18008041381836,235.07000732421875
2022-06-24,106.02413177490234,168.6787109375,17.078584671020508,245.7066650390625
2022-06-27,105.17461395263672,168.0145721435547,16.822294235229492,244.9199981689453
2022-06-28,104.66853332519531,159.28126525878906,15.937753677368164,232.663330078125
2022-06-29,104.19861602783203,162.5128936767578,15.498969078063965,228.49000549316406
2022-06-30,101.76761627197266,159.84629821777344,15.117032051086426,224.47332763671875
2022-07-01,103.06896209716797,158.6369171142578,14.482791900634766,227.26333618164062
2022-07-05,102.67692565917969,166.72589111328125,14.922571182250977,233.06666564941406
2022-07-06,102.01136016845703,168.29214477539062,15.08811092376709,231.73333740234375
2022-07-07,104.5915298461914,170.69105529785156,15.814095497131348,244.5433349609375
2022-07-08,104.26329040527344,169.39247131347656,15.794150352478027,250.76333618164062
2022-07-11,102.89573669433594,161.46209716796875,15.110051155090332,234.3433380126953
2022-07-12,102.99601745605469,161.84873962402344,15.040244102478027,233.07000732421875
2022-07-13,102.02960968017578,162.0668182373047,15.122015953063965,237.0399932861328
2022-07-14,98.4648208618164,156.6741485595703,15.32944107055664,238.31333923339844
2022-07-15,102.977783203125,163.26626586914062,15.718361854553223,240.06666564941406
2022-07-18,101.92019653320312,165.7742156982422,16.05642318725586,240.54666137695312
2022-07-19,104.44562530517578,174.2498016357422,16.944955825805664,245.52999877929688
2022-07-20,104.42742156982422,181.4961700439453,17.757699966430664,247.5
2022-07-21,105.13854217529297,181.5755157470703,18.00002670288086,271.7066650390625
2022-07-22,104.62798309326172,167.79649353027344,17.27105140686035,272.24334716796875
2022-07-25,105.0473861694336,165.19927978515625,16.97686767578125,268.4333190917969
2022-07-26,103.40628051757812,157.76455688476562,16.487224578857422,258.8599853515625
2022-07-27,105.06561279296875,168.10377502441406,17.740747451782227,274.82000732421875
2022-07-28,104.67357635498047,159.32090759277344,17.93421173095703,280.8999938964844
2022-07-29,105.1750259399414,157.7150115966797,18.11271858215332,297.1499938964844
2022-08-01,104.12654876708984,158.5377960205078,18.389949798583984,297.27667236328125
2022-08-02,102.50370025634766,158.7955322265625,18.474708557128906,300.586669921875
2022-08-03,103.57952117919922,167.33059692382812,18.84069061279297,307.39666748046875
2022-08-04,102.43988800048828,169.0851593017578,19.161800384521484,308.6333312988281
2022-08-05,105.53971862792969,165.65528869628906,18.936426162719727,288.1700134277344
2022-08-08,104.25418090820312,168.76797485351562,17.74374008178711,290.42333984375
2022-08-09,105.1932601928711,167.06289672851562,17.038694381713867,283.3333435058594
2022-08-10,107.93750762939453,176.7875518798828,18.046897888183594,294.3566589355469
2022-08-11,109.53299713134766,175.9449462890625,17.892324447631836,286.6300048828125
2022-08-12,111.34729766845703,178.9287109375,18.657203674316406,300.0299987792969
2022-08-15,111.64814758300781,179.31533813476562,18.979307174682617,309.32000732421875
2022-08-16,112.71484375,177.90768432617188,18.826730728149414,306.5633239746094
2022-08-17,111.76667785644531,173.3279266357422,18.28423500061035,303.9966735839844
2022-08-18,110.90055847167969,173.1395721435547,18.72102928161621,302.8699951171875
2022-08-19,108.15629577636719,166.4978790283203,17.79958724975586,296.6666564941406
2022-08-22,106.36935424804688,161.63064575195312,16.98684310913086,289.913330078125
2022-08-23,105.32086944580078,159.70750427246094,17.133434295654297,296.4533386230469
2022-08-24,105.576171875,161.83877563476562,17.17431640625,297.0966796875
2022-08-25,108.0833740234375,167.3107452392578,17.863407135009766,296.07000732421875
2022-08-26,104.54592895507812,160.3717041015625,16.214984893798828,288.0899963378906
2022-08-29,104.29065704345703,157.78439331054688,15.757251739501953,284.82000732421875
2022-08-30,104.30889129638672,155.7919158935547,15.425174713134766,277.70001220703125
2022-08-31,103.68891143798828,161.51170349121094,15.05221176147461,275.6099853515625
2022-09-01,104.40005493164062,163.92054748535156,13.898414611816406,277.1600036621094
2022-09-02,103.67070007324219,158.92440795898438,13.609217643737793,270.2099914550781
2022-09-06,103.69803619384766,157.15988159179688,13.427721977233887,274.4200134277344
2022-09-07,105.66734313964844,158.99380493164062,13.680095672607422,283.70001220703125
2022-09-08,108.12896728515625,160.64926147460938,13.955411911010742,289.260009765625
2022-09-09,108.64862823486328,167.67750549316406,14.351431846618652,299.67999267578125
2022-09-12,109.93415069580078,167.48916625976562,14.469138145446777,304.4200134277344
2022-09-13,106.11408233642578,151.7969970703125,13.098535537719727,292.1300048828125
2022-09-14,105.86791229248047,150.15145874023438,13.095544815063477,302.6099853515625
2022-09-15,107.46340942382812,148.2481231689453,12.8970365524292,303.75
2022-09-16,106.74315643310547,145.01654052734375,13.16537094116211,303.3500061035156
2022-09-19,107.72779846191406,146.7314910888672,13.348916053771973,309.07000732421875
2022-09-20,105.603515625,144.8182830810547,13.143424987792969,308.7300109863281
2022-09-21,102.55840301513672,140.88284301757812,13.228216171264648,300.79998779296875
2022-09-22,101.39139556884766,141.57675170898438,12.529946327209473,288.5899963378906
2022-09-23,99.50416564941406,139.18771362304688,12.485054969787598,275.3299865722656
2022-09-26,97.36164855957031,135.18287658691406,12.197768211364746,276.010009765625
2022-09-27,96.50464630126953,133.23004150390625,12.382309913635254,282.94000244140625
2022-09-28,98.45569610595703,140.3772735595703,12.704513549804688,287.80999755859375
2022-09-29,96.78726196289062,135.22254943847656,12.189791679382324,268.2099914550781
2022-09-30,95.2738265991211,134.49887084960938,12.108988761901855,265.25
2022-10-03,98.21865844726562,137.4033966064453,12.481069564819336,242.39999389648438
2022-10-04,102.81368255615234,139.05885314941406,13.13444709777832,249.44000244140625
2022-10-05,101.54425811767578,137.77015686035156,13.17634391784668,240.80999755859375
2022-10-06,99.47456359863281,137.85940551757812,13.097539901733398,238.1300048828125
2022-10-07,97.48763275146484,132.2882843017578,12.04614543914795,223.07000732421875
2022-10-10,96.57696533203125,132.62533569335938,11.641149520874023,222.9600067138672
2022-10-11,93.78977966308594,127.42103576660156,11.557358741760254,216.5
2022-10-12,95.30754852294922,126.39008331298828,11.471569061279297,217.24000549316406
2022-10-13,100.60600280761719,129.15582275390625,11.930431365966797,221.72000122070312
2022-10-14,102.28015899658203,125.65653228759766,11.199246406555176,204.99000549316406
2022-10-17,106.5759506225586,132.87315368652344,11.858610153198242,219.35000610351562
2022-10-18,109.317138671875,131.64395141601562,11.937413215637207,220.19000244140625
2022-10-19,107.1738510131836,132.07020568847656,12.021207809448242,222.0399932861328
2022-10-20,106.82429504394531,130.385009765625,12.163851737976074,207.27999877929688
2022-10-21,112.43550872802734,128.8782501220703,12.4351806640625,214.44000244140625
2022-10-24,112.573486328125,128.59078979492188,12.567852973937988,211.25
2022-10-25,112.86782836914062,136.31295776367188,13.228216171264648,222.4199981689453
2022-10-26,114.16484832763672,128.6898956298828,12.864117622375488,224.63999938964844
2022-10-27,114.6156005859375,97.08741760253906,13.143424987792969,225.08999633789062
2022-10-28,115.97699737548828,98.33645629882812,13.799798965454102,228.52000427246094
2022-10-31,115.79299926757812,92.34902954101562,13.463632583618164,227.5399932861328
2022-11-01,117.88111877441406,94.37126922607422,13.509519577026367,227.82000732421875
2022-11-02,116.7956771850586,89.75183868408203,13.186318397521973,214.97999572753906
2022-11-03,117.00724792480469,88.13601684570312,13.38782024383545,215.30999755859375
2022-11-04,120.2083740234375,89.99967193603516,14.121004104614258,207.47000122070312
2022-11-07,120.84308624267578,95.8780517578125,14.265642166137695,197.0800018310547
2022-11-08,120.91669464111328,95.63021850585938,14.565898895263672,191.3000030517578
2022-11-09,119.34371185302734,100.5866928100586,13.741942405700684,177.58999633789062
2022-11-10,124.2558364868164,110.89615631103516,15.711061477661133,190.72000122070312
2022-11-11,124.45819854736328,112.03614807128906,16.28663444519043,195.97000122070312
2022-11-14,123.17955780029297,113.2257080078125,16.25471305847168,190.9499969482422
2022-11-15,122.28730010986328,116.06080627441406,16.624797821044922,194.4199981689453
2022-11-16,122.45288848876953,112.24432373046875,15.87066650390625,186.9199981689453
2022-11-17,121.91931915283203,110.47981262207031,15.638242721557617,183.1699981689453
2022-11-18,123.11518096923828,111.07460021972656,15.370906829833984,180.19000244140625
2022-11-21,122.38847351074219,108.90364837646484,15.279130935668945,167.8699951171875
